left_wrist_force,right_wrist_force,total_wrist_force,left_wrist_energy,right_wrist_energy
297.7714225193616,368.5792919365444,666.350714455906,2.9634256964735384,2.787286286163484
297.7714225193616,368.5792919365444,666.350714455906,2.962342891300741,2.7859459978291694
303.3826224835562,1767.7669529663685,2071.1495754499247,2.961239681764437,2.779517754363837
294.8119103767689,327.4881993447385,622.3001097215074,2.9601676384539757,2.7783268881844014
294.8119103767689,339.1420957520773,633.9540061288462,2.9590955951435145,2.7770936441998484
290.0453371075885,1520.690632574555,1810.7359696821434,2.9580408848267594,2.7715638600813954
294.8119103767689,990.4053603337263,1285.217270710495,2.9569688415162982,2.767962386043818
294.8119103767689,1176.8602295939825,1471.6721399707512,2.955896798205837,2.76368289429984
307.2259023943795,0.0,307.2259023943795,2.954779613106221,2.77168289429984
334.488738299786,0.0,334.488738299786,2.953563290421495,2.77968289429984
320.1562118716424,0.0,320.1562118716424,2.952399086014689,2.78768289429984
0.0,0.0,0.0,2.960399086014689,2.79568289429984
0.0,0.0,0.0,2.968399086014689,2.80368289429984
0.0,0.0,0.0,2.976399086014689,2.81168289429984
0.0,0.0,0.0,2.984399086014689,2.81968289429984
0.0,0.0,0.0,2.992399086014689,2.82768289429984
0.0,0.0,0.0,3.0,2.83568289429984
0.0,0.0,0.0,3.0,2.8436828942998402
0.0,0.0,0.0,3.0,2.8516828942998402
0.0,0.0,0.0,3.0,2.8596828942998402
0.0,0.0,0.0,3.0,2.8676828942998402
320.1562118716424,3508.9172119045447,3829.073423776187,2.998835795593194,2.85492319534746
0.0,0.0,0.0,3.0,2.86292319534746
0.0,0.0,0.0,3.0,2.87092319534746
0.0,0.0,0.0,3.0,2.87892319534746
0.0,0.0,0.0,3.0,2.88692319534746
0.0,0.0,0.0,3.0,2.89492319534746
0.0,0.0,0.0,3.0,2.90292319534746
0.0,0.0,0.0,3.0,2.91092319534746
0.0,0.0,0.0,3.0,2.91892319534746
0.0,0.0,0.0,3.0,2.92692319534746
0.0,0.0,0.0,3.0,2.93492319534746
0.0,0.0,0.0,3.0,2.94292319534746
0.0,0.0,0.0,3.0,2.95092319534746
279.5084971874737,353.5533905932738,633.0618877807475,2.998983605464773,2.9496375466543934
279.5084971874737,416.66666666666674,696.1751638541405,2.997967210929546,2.948122395139242
279.5084971874737,673.1456008918132,952.6540980792869,2.996950816394319,2.9456745929541808
266.0159070618096,1767.7669529663685,2033.7828600281782,2.995983485823185,2.9392463494888483
266.0159070618096,2015.564437074638,2281.5803441364474,2.9950161552520513,2.9319170242631225
0.0,0.0,0.0,3.0,2.9399170242631225
0.0,0.0,0.0,3.0,2.9479170242631225
0.0,0.0,0.0,3.0,2.9559170242631225
0.0,0.0,0.0,3.0,2.9639170242631225
0.0,0.0,0.0,3.0,2.9719170242631225
0.0,0.0,0.0,3.0,2.9799170242631225
0.0,0.0,0.0,3.0,2.9879170242631226
0.0,0.0,0.0,3.0,2.9959170242631226
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
255.67537612993488,353.5533905932737,609.2287667232085,2.9990702713595274,2.9987143513069334
255.67537612993488,263.523138347365,519.1985144772998,2.998140542719055,2.9977560853493066
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
261.5667405526047,263.523138347365,525.0898788999697,2.999048848216172,2.999041734042373
261.5667405526047,559.0169943749473,820.5837349275521,2.9980976964323443,2.9970089449719186
260.0039246171614,279.5084971874737,539.5124218046351,2.9971522276155547,2.9959925504366915
261.5667405526047,353.5533905932737,615.1201311458784,2.996201075831727,2.994706901743625
261.5667405526047,353.5533905932737,615.1201311458784,2.995249924047899,2.9934212530505584
261.5667405526047,400.19526483955303,661.7620053921578,2.994298772264071,2.9919659975420507
261.5667405526047,294.8119103767689,556.3786509293736,2.993347620480243,2.9908939542315895
0.0,0.0,0.0,3.0,2.9988939542315896
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
259.1307784316223,279.5084971874737,538.639275619096,2.9990577062602486,2.998983605464773
259.1307784316223,300.46260628866577,559.593384720288,2.998115412520497,2.997891014169178
259.1307784316223,325.42706982944395,584.5578482610663,2.9971731187807458,2.996707643006162
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
251.03093220880137,731.5437444199764,982.5746766287778,2.9990871602465132,2.997339840929382
250.7385540462557,257.6941016011038,508.4326556473595,2.998175383686345,2.9964027714690142
252.9412776531905,503.89110926865936,756.8323869218499,2.9972555972221517,2.994570440162583
252.9412776531905,430.11626335213145,683.0575410053219,2.9963358107579583,2.9930063810231204
256.5704627716603,1030.7764064044154,1287.3468691760756,2.9954028272569704,2.98925810318165
252.5381361380527,559.0169943749473,811.555130513,2.994484506761923,2.9872253141111953
252.5381361380527,559.0169943749473,811.555130513,2.9935661862668757,2.9851925250407407
254.9509756796392,503.8911092686594,758.8420849482986,2.992639091809859,2.9833601937343093
256.5704627716603,583.9943344896843,840.5647972613447,2.991706108308871,2.9812365779725285
255.67537612993488,644.2352540027593,899.9106301326942,2.9907763796683984,2.9788939043216094
254.9509756796392,950.1461875826151,1205.0971632622543,2.9898492852113816,2.9754388272758545
255.67537612993488,950.1461875826151,1205.82156371255,2.988919556570909,2.9719837502300996
254.9509756796392,1079.3516572461447,1334.3026329257839,2.9879924621138922,2.9680588351128407
256.5704627716603,910.013736160065,1166.5841989317253,2.9870594786129043,2.9647496942540768
254.9509756796392,982.3441352194252,1237.2951108990644,2.9861323841558876,2.9611775337623696
254.9509756796392,982.3441352194252,1237.2951108990644,2.985205289698871,2.9576053732706624
258.73624493766704,1213.5304899342254,1472.2667348718924,2.98426443062637,2.953192535125447
263.523138347365,2636.8778887161225,2900.4010270634876,2.9833061646687433,2.9436038882573885
0.0,0.0,0.0,2.9913061646687433,2.9516038882573885
0.0,0.0,0.0,2.9993061646687433,2.9596038882573885
255.67537612993488,1336.0973954019971,1591.772771531932,2.9983764360282708,2.9547453522741085
255.67537612993488,1336.0973954019971,1591.772771531932,2.997446707387798,2.9498868162908285
252.21243250702594,1213.5304899342254,1465.7429224412513,2.996529571269591,2.945473978145613
252.5381361380527,1079.3516572461447,1331.8897933841974,2.9956112507745436,2.9415490630283543
252.5381361380527,1079.3516572461447,1331.8897933841974,2.9946929302794962,2.9376241479110954
252.9412776531905,1079.3516572461447,1332.2929348993353,2.993773143815303,2.9336992327938365
252.5381361380527,1079.3516572461447,1331.8897933841974,2.9928548233202554,2.9297743176765776
252.5381361380527,1079.3516572461447,1331.8897933841974,2.991936502825208,2.9258494025593187
0.0,0.0,0.0,2.999936502825208,2.9338494025593187
0.0,0.0,0.0,3.0,2.9418494025593187
0.0,0.0,0.0,3.0,2.9498494025593187
0.0,0.0,0.0,3.0,2.9578494025593187
250.63694370746785,1336.0973954019971,1586.734339109465,2.999088592931973,2.9529908665760387
252.5381361380527,1128.0514172678472,1380.5895534059,2.9981702724369255,2.9488888614223376
250.63694370746785,1030.7764064044154,1281.4133501118833,2.9972588653688983,2.945140583580867
0.0,0.0,0.0,3.0,2.953140583580867
0.0,0.0,0.0,3.0,2.961140583580867
250.63694370746785,870.0255424092126,1120.6624861166804,2.999088592931973,2.9579768543357425
250.55493963954848,830.2024518821362,1080.7573915216847,2.998177484060556,2.9549579363288982
250.55493963954848,830.2024518821362,1080.7573915216847,2.9972663751891395,2.951939018322054
250.63694370746785,870.0255424092126,1120.6624861166804,2.9963549681211123,2.9487752890769294
250.55493963954848,830.2024518821362,1080.7573915216847,2.9954438592496957,2.945756371070085
250.55493963954848,830.2024518821362,1080.7573915216847,2.994532750378279,2.942737453063241
250.0,934.0770846134702,1184.07708461347,2.993623659469188,2.9393408091191917
250.55493963954848,790.5694150420948,1041.1243546816431,2.9927125505977714,2.9364660112463112
250.55493963954848,790.5694150420948,1041.1243546816431,2.9918014417263548,2.9335912133734308
250.0,934.0770846134702,1184.07708461347,2.990892350817264,2.9301945694293816
250.0,751.1565157216643,1001.1565157216643,2.989983259908173,2.927463091190394
250.0,751.1565157216643,1001.1565157216643,2.989074168999082,2.924731612951406
250.0,790.5694150420948,1040.5694150420948,2.988165078089991,2.9218568150785256
250.55493963954848,751.1565157216643,1001.7114553612128,2.9872539692185742,2.919125336839538
250.55493963954848,751.1565157216643,1001.7114553612128,2.9863428603471576,2.91639385860055
250.63694370746785,886.0022573334677,1136.6392010409356,2.9854314532791304,2.9131720322102463
250.55493963954848,712.0003121097942,962.5552517493427,2.9845203444077137,2.910582940166211
250.55493963954848,712.0003121097942,962.5552517493427,2.983609235536297,2.9079938481221754
250.55493963954848,751.1565157216643,1001.7114553612128,2.9826981266648804,2.9052623698831876
250.55493963954848,751.1565157216643,1001.7114553612128,2.981787017793464,2.9025308916442
250.55493963954848,751.1565157216643,1001.7114553612128,2.980875908922047,2.899799413405212
250.55493963954848,656.599153958937,907.1540935984855,2.9799648000506305,2.8974117801180888
250.7385540462557,689.7574255652845,940.4959796115402,2.9790530234904624,2.8949035712978515
250.7385540462557,689.7574255652845,940.4959796115402,2.9781412469302944,2.892395362477614
250.7385540462557,689.7574255652845,940.4959796115402,2.9772294703701263,2.889887153657377
250.7385540462557,689.7574255652845,940.4959796115402,2.9763176938099583,2.8873789448371396
250.7385540462557,689.7574255652845,940.4959796115402,2.97540591724979,2.8848707360169024
252.9412776531905,689.7574255652845,942.698703218475,2.9744861307855968,2.882362527196665
255.67537612993488,689.7574255652845,945.4328016952194,2.973556402145124,2.879854318376428
0.0,0.0,0.0,2.981556402145124,2.887854318376428
0.0,0.0,0.0,2.989556402145124,2.895854318376428
252.9412776531905,656.599153958937,909.5404316121275,2.9886366156809308,2.8934666850893045
252.9412776531905,656.599153958937,909.5404316121275,2.9877168292167373,2.891079051802181
252.5381361380527,723.1591689755926,975.6973051136453,2.98679850872169,2.8884493820968156
0.0,0.0,0.0,2.99479850872169,2.8964493820968156
0.0,0.0,0.0,3.0,2.9044493820968156
0.0,0.0,0.0,3.0,2.9124493820968156
0.0,0.0,0.0,3.0,2.9204493820968156
256.5704627716603,689.7574255652845,946.3278883369449,2.999067016499012,2.9179411732765783
252.9412776531905,656.599153958937,909.5404316121275,2.9981472300348186,2.915553539989455
254.9509756796392,723.1591689755926,978.1101446552318,2.997220135577802,2.9129238702840894
254.9509756796392,723.1591689755926,978.1101446552318,2.996293041120785,2.910294200578724
252.5381361380527,689.7574255652845,942.2955617033372,2.9953747206257377,2.9077859917584865
252.5381361380527,634.6477588219923,887.185894960045,2.9944564001306904,2.9054781817264064
0.0,0.0,0.0,3.0,2.9134781817264064
0.0,0.0,0.0,3.0,2.9214781817264064
0.0,0.0,0.0,3.0,2.9294781817264064
0.0,0.0,0.0,3.0,2.9374781817264064
0.0,0.0,0.0,3.0,2.9454781817264064
0.0,0.0,0.0,3.0,2.9534781817264064
0.0,0.0,0.0,3.0,2.9614781817264064
0.0,0.0,0.0,3.0,2.9694781817264064
0.0,0.0,0.0,3.0,2.9774781817264064
0.0,0.0,0.0,3.0,2.9854781817264064
0.0,0.0,0.0,3.0,2.9934781817264065
250.55493963954848,615.5536126122566,866.1085522518051,2.9990888911285833,2.991239804953271
294.8119103767689,731.5437444199764,1026.3556547967453,2.998016847818122,2.988579645882653
263.523138347365,587.1341946267479,850.6573329741129,2.9970585818604953,2.9864446124476465
265.4655133449733,587.1341946267479,852.5997079717213,2.996093252721059,2.98430957901264
0.0,0.0,0.0,3.0,2.99230957901264
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
258.73624493766704,751.1565157216643,1009.8927606593313,2.9990591409274994,2.997268521761012
269.2582403567252,689.7574255652845,959.0156659220097,2.9980800200534747,2.994760312940775
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
330.8238873546535,790.5694150420948,1121.3933023967484,2.9987970040459833,2.9971252021271195
0.0,0.0,0.0,3.0,3.0
0.0,0.0,0.0,3.0,3.0
291.547594742265,587.1341946267479,878.6817893690129,2.99893982692821,2.9978649665649937
291.547594742265,656.599153958937,948.146748701202,2.99787965385642,2.9954773332778704
287.93777672494815,559.0169943749473,846.9547710998954,2.9968326073956018,2.993444544207416
297.202088876665,615.5536126122566,912.7557014889217,2.9957518725269594,2.9912061674342802
297.202088876665,615.5536126122566,912.7557014889217,2.994671137658317,2.9889677906611447
325.4270698294439,559.0169943749473,884.4440642043912,2.993487766495301,2.98693500159069
353.5533905932738,559.0169943749473,912.5703849682211,2.9922021178022344,2.9849022125202356
353.5533905932738,559.0169943749473,912.5703849682211,2.990916469109168,2.982869423449781
387.0315083165092,559.0169943749473,946.0485026914565,2.9895090818061987,2.9808366343793264
400.195264839553,559.0169943749473,959.2122592145004,2.988053826297691,2.978803845308872
400.195264839553,559.0169943749473,959.2122592145004,2.9865985707891833,2.9767710562384173
460.19219843901317,509.93221529682825,970.1244137358415,2.9849251446130416,2.9749167572737014
441.2838145215364,587.1341946267479,1028.4180091482842,2.9833204761965995,2.972781723838695
441.2838145215364,587.1341946267479,1028.4180091482842,2.9817158077801573,2.970646690403689
400.195264839553,559.0169943749473,959.2122592145004,2.9802605522716497,2.968613901333234
400.195264839553,591.1766199016733,991.3718847412263,2.978805296763142,2.9664641681699555
400.195264839553,623.7231855918922,1023.9184504314451,2.9773500412546343,2.9641960838587122
353.5533905932738,559.0169943749473,912.5703849682211,2.9760643925615677,2.9621632947882577
353.5533905932738,503.8911092686594,857.4444998619332,2.974778743868501,2.9603309634818262
339.1420957520773,503.8911092686594,843.0332050207367,2.973545499883948,2.9584986321753948
327.4881993447385,559.0169943749473,886.5051937196858,2.9723546337045126,2.95646584310494
341.16023525969285,623.7231855918922,964.883420851585,2.971114051030841,2.954197758793697
341.16023525969285,623.7231855918922,964.883420851585,2.9698734683571693,2.9519296744824537
332.1920566479578,531.25,863.4420566479578,2.968665497242086,2.9499978563006355
322.1176270013798,559.0169943749473,881.1346213763271,2.967494160416626,2.947965067230181
322.1176270013798,559.0169943749473,881.1346213763271,2.9663228235911663,2.9459322781597264
297.7714225193616,591.1766199016733,888.9480424210349,2.9652400184183687,2.9437825449964476
279.5084971874737,634.6477588219923,914.156256009466,2.9642236238831416,2.9414747349643675
279.5084971874737,634.6477588219923,914.156256009466,2.9632072293479146,2.9391669249322874
276.29844453023435,596.5758776365147,872.8743221667492,2.962202507731441,2.936997558104518
297.7714225193616,649.9999999999999,947.7714225193615,2.9611197025586433,2.9346339217408817
297.7714225193616,649.9999999999999,947.7714225193615,2.9600368973858457,2.9322702853772453
306.0095889218354,850.0919067959651,1156.1014957178004,2.958924135244312,2.9291790420798054
288.87497894868613,1030.7764064044154,1319.6513853531014,2.9578736807754074,2.925430764238335
288.87497894868613,1030.7764064044154,1319.6513853531014,2.956823226306503,2.9216824863968642
292.9864320795693,1520.6906325745556,1813.677064654125,2.9557578210989406,2.9161527022784113
282.8732950245786,1520.6906325745556,1803.5639275991343,2.9547291909352147,2.9106229181599583
290.0453371075885,1644.1183047457391,1934.1636418533276,2.9536744806184596,2.904644306142701
282.8732950245786,1397.5424859373695,1680.4157809619483,2.9526458504547337,2.8995623334665654
282.511980968209,2761.340254296813,3043.852235265022,2.951618534160304,2.889521096178213
282.511980968209,2761.340254296813,3043.852235265022,2.950591217865874,2.879479858889861
0.0,0.0,0.0,2.958591217865874,2.887479858889861
0.0,0.0,0.0,2.966591217865874,2.895479858889861
274.6146812180585,3010.398644698071,3285.01332591613,2.965592619025081,2.8845329547273226
274.6146812180585,3010.398644698071,3285.01332591613,2.964594020184288,2.8735860505647843
0.0,0.0,0.0,2.972594020184288,2.8815860505647843
1111.8053386771944,251.03093220880137,1362.8362708859959,2.9685510916800073,2.8806732108112976
0.0,0.0,0.0,2.9765510916800073,2.8886732108112976
0.0,3010.398644698071,3010.398644698071,2.9845510916800073,2.8777263066487593
261.00766272276377,3259.6012026013277,3520.6088653240913,2.98360197290647,2.865873211366573
261.00766272276377,3259.6012026013277,3520.6088653240913,2.9826528541329322,2.8540201160843863
0.0,2263.8462845343556,2263.8462845343556,2.9906528541329322,2.8457879477769885
0.0,353.5533905932738,353.5533905932738,2.9986528541329323,2.844502299083922
0.0,522.0818369225697,522.0818369225697,3.0,2.8426038196769308
353.5533905932737,294.8119103767689,648.3653009700427,2.9987143513069334,2.8415317763664696
336.3406011768427,332.1920566479578,668.5326578248005,2.997491294575381,2.840323805251386
496.15871390892164,317.9373895493724,814.096103458294,2.995687081070258,2.8391676692893886
886.0022573334677,260.58889921572575,1146.5911565491933,2.992465254679954,2.8382200732922405
0.0,260.58889921572575,260.58889921572575,3.0,2.8372724772950924
337.8651988026933,275.34271275531444,613.2079115580077,2.9987713992770813,2.8362712310668914
367.40333027966926,254.35657181405793,621.7599020937272,2.9974353871669734,2.8353462980784765
367.40333027966926,257.6941016011038,625.097431880773,2.9960993750568656,2.834409228618109
0.0,0.0,0.0,3.0,2.842409228618109
0.0,0.0,0.0,3.0,2.850409228618109
0.0,0.0,0.0,3.0,2.858409228618109
0.0,0.0,0.0,3.0,2.866409228618109
369.9731953659024,283.93890500448845,653.9121003703908,2.998654642925942,2.8653767235090015
462.3143604748122,0.0,462.3143604748122,2.9969734997969426,2.8733767235090015
596.5758776365147,337.8651988026934,934.4410764392081,2.9948041329691732,2.872148122786083
596.5758776365147,0.0,596.5758776365147,2.992634766141404,2.880148122786083
0.0,259.1307784316223,259.1307784316223,3.0,2.8792058290463314
1091.5155747858114,271.9918966379967,1363.507471423808,2.9960308524553243,2.8782167676040116
1091.5155747858114,271.9918966379967,1363.507471423808,2.9920617049106486,2.8772277061616918
1356.5683830083087,254.9509756796392,1611.519358687948,2.9871287289724364,2.876300611704675
5505.678886386307,450.69390943299857,5956.372795819305,2.9671080784764863,2.8746617247612822
5505.678886386307,450.69390943299857,5956.372795819305,2.947087427980536,2.8730228378178895
3508.91721190455,421.44370432878384,3930.360916233334,2.9343277290281558,2.8714903152566937
1225.7650672131265,353.5533905932738,1579.3184578064001,2.929870401511017,2.870204666563627
1225.7650672131265,353.5533905932738,1579.3184578064001,2.9254130739938784,2.8689190178705606
934.0770846134702,266.0159070618096,1200.0929916752798,2.9220164300498292,2.867951687299427
1685.3123680130575,259.1307784316223,1944.4431464446798,2.9158880214388727,2.8670093935596754
1071.2466776818706,261.5667405526047,1332.8134182344752,2.911992578974575,2.8660582417758476
1829.6601460380566,366.39793801219986,2196.0580840502566,2.9053392693526185,2.8647258856376214
2429.5632895188746,253.4484387624258,2683.0117282813003,2.8965044937543682,2.8638042549512126
2512.4689052802255,263.523138347365,2775.9920436275906,2.8873682431897127,2.8628459889935858
1225.7650672131265,353.5533905932738,1579.3184578064001,2.882910915672574,2.861560340300519
2098.2797186690295,0.0,2098.2797186690295,2.8752808076046867,2.869560340300519
2015.5644370746359,0.0,2015.5644370746359,2.867951482378961,2.877560340300519
1079.3516572461447,0.0,1079.3516572461447,2.864026567261702,2.885560340300519
0.0,0.0,0.0,2.872026567261702,2.8935603403005192
0.0,306.0095889218355,306.0095889218355,2.880026567261702,2.8924475781589853
0.0,0.0,0.0,2.888026567261702,2.9004475781589854
508.0709543701117,731.5437444199765,1239.6146987900881,2.886179036518538,2.8977874190883672
0.0,0.0,0.0,2.894179036518538,2.9057874190883672
1685.3123680130575,0.0,1685.3123680130575,2.8880506279075813,2.9137874190883672
0.0,0.0,0.0,2.8960506279075813,2.9217874190883673
0.0,0.0,0.0,2.9040506279075813,2.9297874190883673
982.3441352194252,559.0169943749474,1541.3611295943726,2.900478467415874,2.9277546300179127
0.0,0.0,0.0,2.908478467415874,2.9357546300179127
0.0,0.0,0.0,2.916478467415874,2.9437546300179127
1336.0973954019971,623.723185591892,1959.820580993889,2.911619931432594,2.9414865457066695
1336.0973954019971,0.0,1336.0973954019971,2.906761395449314,2.9494865457066695
950.1461875826151,0.0,950.1461875826151,2.9033063184035592,2.9574865457066695
1213.5304899342254,1193.1517552730288,2406.6822452072543,2.898893480258344,2.953147812051131
1336.0973954019971,0.0,1336.0973954019971,2.894034944275064,2.961147812051131
0.0,0.0,0.0,2.902034944275064,2.969147812051131
0.0,0.0,0.0,2.910034944275064,2.977147812051131
0.0,0.0,0.0,2.918034944275064,2.985147812051131
1520.6906325745556,858.6296628693794,2379.320295443935,2.912505160156611,2.98202552236797
0.0,0.0,0.0,2.920505160156611,2.99002552236797
1685.3123680130575,1152.4430571616115,2837.7554251746687,2.9143767515456545,2.985834820341928
1397.5424859373695,673.1456008918132,2070.688086829183,2.9092947788695187,2.9833870181568667
1336.0973954019971,591.1766199016729,1927.27401530367,2.9044362428862387,2.981237284993588
1152.4430571616108,0.0,1152.4430571616108,2.9002455408601966,2.989237284993588
934.0770846134702,373.71177908538084,1307.788863698851,2.8968488969161474,2.987878333069641
934.0770846134702,353.5533905932738,1287.630475206744,2.8934522529720983,2.9865926843765744
1336.0973954019971,673.1456008918132,2009.2429962938104,2.8885937169888183,2.9841448821915133
